,Photo.Order,Site,Year,Transect,Photo.Rep,Photo.Name,ROI.Type,ROI.Rep,ROI.LabelCode,Area,StdDev,Mode,Perim.,Feret,MinFeret,Cal.Length,X.1,out.of.frame,Out.of.frame,Cal.nums,Cal.Length.mean,Diameter.circular,Volume.spherical,Geom.Mean.D,logArea
15407,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Acan,1,NA,157.202823,10.787,61,49.26020964,15.43801482,14.17202332,0,NA,FALSE,FALSE,4,270.847,14.14768005,1482.703495,14.79148086,5.057536838
15408,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Pga,1,NA,310.0802884,12.461,49,84.503022,32.95329097,17.09289747,0,NA,FALSE,FALSE,4,270.847,19.86973793,4107.476044,23.73325144,5.736831259
15409,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Pga,2,NA,258.9993562,15.569,45,68.20452137,22.83503232,17.56962418,0,NA,FALSE,FALSE,4,270.847,18.15952153,3135.536257,20.03005083,5.556825576
15410,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Tl,2,NA,5.980253244,17.788,77,8.89705258,2.912788401,2.655632147,0,NA,FALSE,FALSE,4,270.847,2.759401188,11.0012786,2.781239744,1.788462916
15411,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Tl,3,NA,16.66346379,19.725,78,15.3967369,5.294169771,4.130893087,0,NA,FALSE,FALSE,4,270.847,4.606146009,51.16956482,4.676499686,2.813218526
15412,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Pga,3,NA,25.307363,16.006,47,19.31175165,6.498539766,5.349883883,0,NA,FALSE,FALSE,4,270.847,5.676472086,95.77102642,5.896306739,3.231095381
15413,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Poae,1,NA,260.8941709,17.23,47,61.66555288,21.59547641,17.52960158,0,NA,FALSE,FALSE,4,270.847,18.22582715,3170.008042,19.45662092,5.564114849
15414,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Poae,2,NA,15.85373723,22.734,80,15.36827065,5.898717726,3.712354207,0,NA,FALSE,FALSE,4,270.847,4.492839322,47.48552935,4.679543735,2.76340526
15415,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Tl,4,NA,27.09584995,20.571,58,19.10990338,6.240977378,5.464339646,0,NA,FALSE,FALSE,4,270.847,5.873628151,106.1006314,5.839761991,3.299380578
15416,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Pga,4,NA,13.70537181,15.799,74,13.94307487,4.561542125,3.966519843,0,NA,FALSE,FALSE,4,270.847,4.17734621,38.16805532,4.253639307,2.617787859
15417,2563,Mudjimba,2012,T1,11,MUD_28 Aug 2012_T1 (2).JPG,Echin,1,NA,21.76719485,21.822,68,22.2557754,7.649927819,4.750394134,0,NA,FALSE,FALSE,4,270.847,5.264489838,76.39545073,6.028281035,3.080404013
15418,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,MER,1,NA,159.8435854,21.867,75,51.62415932,18.06981607,12.83959003,0,NA,FALSE,FALSE,4,282.657,14.26601465,1520.22062,15.23184264,5.074195746
15419,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,MER,2,NA,22.99018046,17.751,65,18.15670583,6.175046081,4.738251662,0,NA,FALSE,FALSE,4,282.657,5.41036107,82.92345156,5.409151722,3.135067188
15420,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Acan,1,NA,55.09732926,15.957,68,27.7419275,9.039896412,8.173687544,0,NA,FALSE,FALSE,4,282.657,8.375684953,307.6519144,8.595887894,4.009101244
15421,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,MER,3,NA,13.26491357,17.465,91,13.76841897,4.636219871,3.797075608,0,NA,FALSE,FALSE,4,282.657,4.109673043,36.34297182,4.195721318,2.585122472
15422,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,MER,4,o,17.28143628,14.642,65,17.13645868,6.079559325,3.835921276,0,NA,TRUE,FALSE,4,282.657,4.690779047,54.04226613,4.829152199,2.849632878
15423,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,MER,5,NA,383.9602956,17.049,64,117.117708,42.51750355,17.50368822,0,NA,FALSE,FALSE,4,282.657,22.1104824,5659.698238,27.2802699,5.95053915
15424,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Ml,1,NA,25.96408447,17.226,78,19.5602444,7.059050368,5.40948924,0,NA,FALSE,FALSE,4,282.657,5.749652084,99.52296824,6.179470609,3.256714216
15425,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Acan,2,o,70.50380418,13.47,62,38.07590118,16.51850122,6.81511514,0,NA,TRUE,FALSE,4,282.657,9.474609835,445.330691,10.61015965,4.255666668
15426,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Tl,1,NA,39.62702055,25.696,79,26.17989294,9.282133469,6.233066933,0,NA,FALSE,FALSE,4,282.657,7.103146458,187.6510204,7.606323632,3.679511223
15427,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Ml,2,NA,40.25784867,23.141,68,34.77745112,12.35929059,5.676314402,0,NA,FALSE,FALSE,4,282.657,7.159461216,192.1496708,8.375871249,3.695304983
15428,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Pa,1,NA,8.15195151,25.436,78,11.07483629,4.398475891,2.405742649,0,NA,FALSE,FALSE,4,282.657,3.221705609,17.50879193,3.252937295,2.098257348
15429,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Acan,3,o,35.63928563,14.791,68,29.63093077,13.0223911,4.174671068,0,NA,TRUE,FALSE,4,282.657,6.736271061,160.0505923,7.373208212,3.573448558
15430,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,MER,6,NA,77.74831444,21.573,60,47.18344141,16.71973452,8.484842052,0,NA,FALSE,FALSE,4,282.657,9.94948383,515.7037316,11.91068036,4.353476872
15431,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Pga,1,NA,218.1438693,18.174,42,57.14905345,19.91286259,14.54890556,0,NA,FALSE,FALSE,4,282.657,16.66581534,2423.696962,17.02088004,5.385154796
15432,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Pga,2,NA,137.4629551,17.27,38,46.69012266,16.41512505,12.67971428,0,NA,FALSE,FALSE,4,282.657,13.22963606,1212.389912,14.42702656,4.923354463
15433,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Pga,3,NA,91.54016976,14.915,44,36.32296387,12.10608618,10.2758467,0,NA,FALSE,FALSE,4,282.657,10.79595128,658.842142,11.1534876,4.51677789
15434,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,Ml,3,NA,30.39615268,24.736,46,22.65307422,8.980566552,5.088782517,0,NA,FALSE,FALSE,4,282.657,6.221059685,126.0641867,6.760188612,3.414316044
15435,2564,Mudjimba,2012,T1,12,MUD_28 Aug 2012_T1 (20).JPG,MER,6,NA,56.64310849,20.883,54,29.69924679,10.87922818,6.401751947,0,NA,FALSE,FALSE,4,282.657,8.492363962,320.6892622,8.345425105,4.036770329
15436,2565,Mudjimba,2012,T1,13,MUD_28 Aug 2012_T1 (21).JPG,MER,1,NA,394.5213728,27.345,82,86.04628808,28.89719612,19.78491218,0,NA,FALSE,FALSE,4,271.517,22.41250127,5894.807178,23.91084456,5.977673316
15437,2565,Mudjimba,2012,T1,13,MUD_28 Aug 2012_T1 (21).JPG,Pga,1,NA,130.0909834,11.835,66,49.44946357,15.06439744,12.95513725,0,NA,FALSE,FALSE,4,271.517,12.87000328,1116.180922,13.97001562,4.868234078
15438,2565,Mudjimba,2012,T1,13,MUD_28 Aug 2012_T1 (21).JPG,Ml,1,NA,64.20245385,16.151,92,30.80694763,10.79877135,8.233664927,0,NA,FALSE,FALSE,4,271.517,9.041299857,386.9824245,9.429393666,4.162041432
15439,2565,Mudjimba,2012,T1,13,MUD_28 Aug 2012_T1 (21).JPG,Poae,1,NA,213.7680866,15.484,86,68.93848267,21.04045051,16.26866826,0,NA,FALSE,FALSE,4,271.517,16.49781747,2351.137916,18.50135426,5.36489172
15440,2565,Mudjimba,2012,T1,13,MUD_28 Aug 2012_T1 (21).JPG,MER,2,NA,53.96391839,22.527,59,33.64264484,12.13253682,6.929253049,0,NA,FALSE,FALSE,4,271.517,8.289088906,298.2078115,9.168937657,3.988315645
15441,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,Pga,1,NA,55.23591256,17.497,89,29.2767528,11.9954248,6.172063219,0,NA,FALSE,FALSE,4,293.97625,8.386211789,308.8133741,8.604447699,4.011613332
15442,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,Pga,2,NA,55.91860882,14.085,46,29.90969509,12.27500521,7.143434206,0,NA,FALSE,FALSE,4,293.97625,8.437877934,314.5562636,9.364063866,4.02389722
15443,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,G,1,NA,126.9305904,17.81,79,42.47846552,15.44094123,11.28206785,0,NA,FALSE,FALSE,4,293.97625,12.71271203,1075.754696,13.19870246,4.843640405
15444,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,Acan,1,NA,51.06452274,25.838,73,27.92630357,9.933523541,6.374256424,0,NA,FALSE,FALSE,4,293.97625,8.063334898,274.5002322,7.957312753,3.933089985
15445,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,MER,1,NA,47.10604157,19.68,64,31.77511789,10.37515786,6.984475787,0,NA,FALSE,FALSE,4,293.97625,7.744499656,243.2084818,8.512639945,3.852401264
15446,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,Mol,1,o,110.0228656,26.234,57,72.57167883,27.75754844,7.279193472,0,NA,TRUE,FALSE,4,293.97625,11.8357705,868.1369241,14.21451953,4.700688213
15447,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,G,2,NA,30.53387927,16.114,83,27.82748606,11.32152682,5.062585838,0,NA,FALSE,FALSE,4,293.97625,6.235137732,126.9219618,7.570746421,3.418836863
15448,2566,Mudjimba,2012,T1,14,MUD_28 Aug 2012_T1 (22).JPG,MER,2,NA,49.09280338,14.958,93,25.90280677,9.10127944,7.363554029,0,NA,FALSE,FALSE,4,293.97625,7.906130446,258.7560717,8.186437741,3.893712453
15449,2567,Mudjimba,2012,T1,15,MUD_28 Aug 2012_T1 (23).JPG,G,1,NA,87.25314793,30.671,51,34.22675964,11.46700628,10.31647111,0,NA,FALSE,FALSE,4,287.388,10.54012136,613.1058456,10.87653617,4.46881364
15450,2567,Mudjimba,2012,T1,15,MUD_28 Aug 2012_T1 (23).JPG,MER,1,o,339.9160539,21.334,77,76.84840703,30.20101744,17.34143388,0,NA,TRUE,FALSE,4,287.388,20.80371509,4714.344494,22.88512502,5.828698687
15451,2567,Mudjimba,2012,T1,15,MUD_28 Aug 2012_T1 (23).JPG,Pga,1,o,293.4550603,22.034,51,97.46986652,41.47810625,11.0885284,0,NA,TRUE,FALSE,4,287.388,19.32973325,3781.605356,21.44600567,5.681724511
15452,2567,Mudjimba,2012,T1,15,MUD_28 Aug 2012_T1 (23).JPG,Pa,1,NA,19.3566285,24.087,51,16.90268905,5.783400838,4.382228903,0,NA,FALSE,FALSE,4,287.388,4.964436006,64.0631623,5.034300975,2.963034919
15453,2567,Mudjimba,2012,T1,15,MUD_28 Aug 2012_T1 (23).JPG,Pga,2,o,879.3105975,24.072,40,135.6215639,43.04021045,28.39366988,0,NA,TRUE,FALSE,4,287.388,33.46002129,19614.50088,34.95811103,6.779138188
15454,2567,Mudjimba,2012,T1,15,MUD_28 Aug 2012_T1 (23).JPG,Pga,3,NA,46.70556979,19.982,34,34.01338956,10.44834857,8.24147146,0,NA,FALSE,FALSE,4,287.388,7.711509477,240.1136294,9.279534826,3.843863425
15455,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,1,NA,466.5108533,18.34,75,101.7622896,34.64550007,22.02015527,0,NA,FALSE,FALSE,4,305.70175,24.37170627,7579.776993,27.62063161,6.145281285
15456,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,2,o,442.3491199,21.927,77,97.51900341,30.80908107,21.26255411,0,NA,TRUE,FALSE,4,305.70175,23.73218052,6998.60611,25.59452585,6.092099434
15457,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,3,NA,59.54615322,20.282,81,32.948323,11.5991158,7.666066681,0,NA,FALSE,FALSE,4,305.70175,8.707268057,345.6562119,9.429718723,4.086751696
15458,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,4,NA,34.9531896,17.83,50,24.8797071,7.958148751,6.593223624,0,NA,FALSE,FALSE,4,305.70175,6.67111559,155.4511787,7.243607827,3.554009726
15459,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,G,1,NA,129.0555438,23.292,103,64.98615072,17.7962344,11.32172125,0,NA,FALSE,FALSE,4,305.70175,12.81868253,1102.881363,14.19450616,4.860242884
15460,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,Ml,1,NA,14.91221951,16.826,85,14.9235325,5.178773102,3.752709953,0,NA,FALSE,FALSE,4,305.70175,4.357387701,43.31888126,4.408450223,2.702180978
15461,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,6,NA,78.16181645,21.445,117,44.35646836,13.9904662,9.132299701,0,NA,FALSE,FALSE,4,305.70175,9.975906756,519.8233285,11.30332386,4.358781248
15462,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,5,NA,178.4565511,31.692,132,68.55057258,19.56691448,13.89004152,0,NA,FALSE,FALSE,4,305.70175,15.07374996,1793.339621,16.48591079,5.184345161
15463,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,7,o,84.81645861,24.469,102,66.32722907,22.10291567,12.91137522,0,NA,TRUE,FALSE,4,305.70175,10.39190402,587.6029981,16.89316541,4.440489611
15464,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,8,o,28.48366613,10.527,71,21.33556645,8.607638,4.906743255,0,NA,TRUE,FALSE,4,305.70175,6.022169882,114.3556509,6.498882189,3.349330805
15465,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,9,o,113.0647137,21.433,66,65.06541098,25.47548387,8.374175156,0,NA,TRUE,FALSE,4,305.70175,11.99826923,904.3872505,14.60603177,4.727960342
15466,2568,Mudjimba,2012,T1,16,MUD_28 Aug 2012_T1 (25).JPG,MER,10,NA,217.8525891,19.396,32,70.19550919,27.15450599,12.15181137,0,NA,FALSE,FALSE,4,305.70175,16.65468497,2418.844161,18.16525349,5.383818637
15467,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,G,1,NA,117.4555278,21.143,82,39.79969046,13.94366959,11.00016402,0,NA,FALSE,FALSE,4,272.82775,12.22902379,957.5776288,12.38477503,4.766059775
15468,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,G,2,NA,118.245479,26.582,91,39.88344294,13.61140866,11.32300508,0,NA,FALSE,FALSE,4,272.82775,12.27007823,967.2541849,12.41459019,4.772762794
15469,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Ml,1,NA,96.75692647,24.93,95,39.32734115,14.03720846,9.131035974,0,NA,FALSE,FALSE,4,272.82775,11.09931282,715.9569294,11.32140695,4.572201921
15470,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Ml,2,NA,29.32626523,18.422,64,23.58304828,8.424253031,5.363713918,0,NA,FALSE,FALSE,4,272.82775,6.110594127,119.4672694,6.721999943,3.378483539
15471,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,MER,1,o,165.6949435,17.302,86,66.85672553,28.09673869,10.72530195,0,NA,TRUE,FALSE,4,272.82775,14.52478414,1604.455525,17.35932045,5.110148408
15472,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Ml,3,NA,17.88406444,18.386,70,16.51565869,5.56849514,4.309349031,0,NA,FALSE,FALSE,4,272.82775,4.771865261,56.89356389,4.898631353,2.883910062
15473,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Pga,1,NA,129.7064881,16.708,89,47.56587261,15.62733263,11.98074609,0,NA,FALSE,FALSE,4,272.82775,12.85097,1111.236125,13.68309557,4.865274114
15474,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Pga,2,NA,29.53987447,25.197,82,28.77148677,7.494545551,6.616665643,0,NA,FALSE,FALSE,4,272.82775,6.132808192,120.7749228,7.0419388,3.385741028
15475,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Ml,4,NA,82.68827241,20.253,61,38.10107293,13.56588544,8.263785484,0,NA,FALSE,FALSE,4,272.82775,10.26070067,565.6264083,10.58799165,4.415077783
15476,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Ml,5,NA,27.30974023,23.108,63,20.17005235,6.641626447,5.539795714,0,NA,FALSE,FALSE,4,272.82775,5.896765318,107.3594194,6.065744284,3.307243424
15477,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,MER,2,NA,20.0577736,17.186,68,18.37162825,6.755837703,4.403511006,0,NA,FALSE,FALSE,4,272.82775,5.05354831,67.57528524,5.454301576,2.998616789
15478,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,MER,3,NA,153.6992395,19.02,103,136.2352253,20.39763184,14.62145988,0,NA,FALSE,FALSE,4,272.82775,13.98913685,1433.41313,17.26971788,5.034997703
15479,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,MER,4,o,190.5233235,22.689,47,79.2658738,29.02552984,11.62429408,0,NA,TRUE,FALSE,4,272.82775,15.57503867,1978.272088,18.36848646,5.24977462
15480,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,Pga,3,o,159.5446094,20.84,37,53.20210279,18.68035784,13.04852604,0,NA,TRUE,FALSE,4,272.82775,14.25266662,1515.95742,15.61253137,5.072323566
15481,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,MER,5,NA,159.8119569,29.111,91,49.26533316,17.42058863,13.34798238,0,NA,FALSE,FALSE,4,272.82775,14.26460316,1519.76943,15.24892488,5.073997854
15482,2569,Mudjimba,2012,T1,17,MUD_28 Aug 2012_T1 (26).JPG,MER,6,NA,8.496005374,16.169,79,12.36952619,4.632813194,2.675680901,0,NA,FALSE,FALSE,4,272.82775,3.288989209,18.62884666,3.520785393,2.139596097
15483,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,MER,1,o,1032.493896,24.238,127,126.3839171,41.25696038,34.86626016,0,NA,TRUE,FALSE,4,315.49125,36.25757933,24957.1529,37.92724501,6.939732413
15484,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,Ml,1,NA,58.3545067,21.829,84,29.95997512,9.50416216,8.655358905,0,NA,FALSE,FALSE,4,315.49125,8.619702172,335.3323121,9.069836524,4.066536591
15485,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,Ml,2,NA,57.95766029,20.06,94,33.76176043,10.28427888,7.563601209,0,NA,FALSE,FALSE,4,315.49125,8.590342542,331.9174365,8.819647623,4.059712749
15486,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,Ml,3,NA,14.87621474,14.382,65,16.14776955,5.222648806,4.00866902,0,NA,FALSE,FALSE,4,315.49125,4.35212418,43.16208925,4.57557324,2.699763611
15487,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,G,1,o,36.36218275,15.559,64,25.80198341,9.596811322,5.800477826,0,NA,TRUE,FALSE,4,315.49125,6.804246396,164.944834,7.460971202,3.593529299
15488,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,MER,2,NA,12.25903777,18.026,53,14.10131026,4.954812534,3.64032283,0,NA,FALSE,FALSE,4,315.49125,3.950783678,32.28853755,4.247012737,2.506263442
15489,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,ACPc,1,NA,45.15308429,38.256,89,25.1579402,8.904430788,6.640564516,0,NA,FALSE,FALSE,4,315.49125,7.582261699,228.2416677,7.689632445,3.810058589
15490,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,G,2,o,309.1503876,29.933,45,68.73841985,26.4118577,17.29632755,0,NA,TRUE,FALSE,4,315.49125,19.83992184,4089.013019,21.37353836,5.73382785
15491,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,G,3,NA,24.35933697,25.586,50,18.99352201,6.425027635,5.105593261,0,NA,FALSE,FALSE,4,315.49125,5.569135581,90.44030017,5.727440772,3.192915225
15492,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,MER,3,o,523.7629179,28.007,29,96.02681532,35.49730777,22.8849453,0,NA,TRUE,FALSE,4,315.49125,25.82393578,9017.07997,28.50182357,6.261039135
15493,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,Poae,1,NA,30.44465018,40.003,73,26.83941314,8.194965787,5.741775723,0,NA,FALSE,FALSE,4,315.49125,6.226020602,126.3660128,6.859566722,3.415910287
15494,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,Acan,1,NA,43.97560582,12.658,59,32.54755877,9.205992242,7.414817368,0,NA,FALSE,FALSE,4,315.49125,7.482745508,219.3721779,8.262006486,3.783635067
15495,2570,Mudjimba,2012,T1,18,MUD_28 Aug 2012_T1 (27).JPG,G,4,NA,84.96531914,18.218,45,38.10999513,13.98707571,8.540300246,0,NA,FALSE,FALSE,4,315.49125,10.40101939,589.150621,10.92949341,4.442243163
15496,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,Tl,1,NA,103.3460536,21.374,63,38.48550516,12.19904329,10.98678302,0,NA,FALSE,FALSE,4,291.99175,11.47101923,790.3230457,11.57705669,4.638083101
15497,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,Tl,2,o,210.3785137,29.348,65,65.85960049,23.88358575,13.26996396,0,NA,TRUE,FALSE,4,291.99175,16.36649758,2295.439623,17.8026493,5.348908354
15498,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,Pga,1,NA,41.59434695,22.929,97,39.01781472,11.2043919,7.267602595,0,NA,FALSE,FALSE,4,291.99175,7.277332436,201.7972602,9.02380561,3.727964268
15499,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,Pga,2,NA,77.27496136,25.487,93,39.53714446,12.34075963,9.455780857,0,NA,FALSE,FALSE,4,291.99175,9.919149995,511.0012884,10.80238486,4.347369988
15500,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,Pga,3,NA,71.88316673,9.154,50,41.1353403,12.35767791,8.668121616,0,NA,FALSE,FALSE,4,291.99175,9.566843287,458.4633274,10.3497756,4.275042117
15501,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,MER,1,o,210.9461945,14.241,82,96.837736,36.3076354,9.760549742,0,NA,TRUE,FALSE,4,291.99175,16.3885642,2304.736834,18.82504931,5.351603098
15502,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,MER,2,NA,621.8262798,22.112,76,95.63020188,33.4287527,26.52674262,0,NA,FALSE,FALSE,4,291.99175,28.13776482,11664.53441,29.77844722,6.432660761
15503,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,MER,3,NA,39.67080047,30.139,122,34.68899378,13.84566516,6.375967814,0,NA,FALSE,FALSE,4,291.99175,7.107069152,187.9620815,9.39571793,3.680615413
15504,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,Te,1,NA,39.11015704,18.382,50,23.23000564,7.66227128,6.872591435,0,NA,FALSE,FALSE,4,291.99175,7.0566705,183.991661,7.256697594,3.666382204
15505,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,Tl,3,NA,20.16205127,16.231,45,20.68972839,6.546383588,5.350253903,0,NA,FALSE,FALSE,4,291.99175,5.06666764,68.10294182,5.918176606,3.003802187
15506,2571,Mudjimba,2012,T1,19,MUD_28 Aug 2012_T1 (28).JPG,G,1,o,253.742758,19.528,21,68.99102458,22.81636382,17.39775182,0,NA,TRUE,FALSE,4,291.99175,17.97429591,3040.564945,19.9236903,5.53632099
15507,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,Ml,1,o,144.718384,17.679,49,55.04114202,19.59015489,12.55441031,0,NA,TRUE,FALSE,4,296.80725,13.57428338,1309.632237,15.68256492,4.974789675
15508,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,Pga,1,o,681.4905613,22.67,32,183.3205894,55.47000621,27.4413782,0,NA,TRUE,FALSE,4,296.80725,29.45676038,13383.00278,39.01504093,6.524282401
15509,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,MER,1,o,141.7443065,26.335,33,65.3409915,29.98851949,6.199309485,0,NA,TRUE,FALSE,4,296.80725,13.43407817,1269.469396,13.63481255,4.954024776
15510,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,Pga,2,NA,207.8982334,26.552,33,104.7835927,34.46890196,15.09329708,0,NA,FALSE,FALSE,4,296.80725,16.26973424,2254.966004,22.8089758,5.337048698
15511,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,Acan,1,o,104.0064415,20.545,32,43.70327881,15.30323131,9.635883221,0,NA,TRUE,FALSE,4,296.80725,11.50761114,797.9104567,12.14331708,4.644452835
15512,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,Pga,3,NA,460.2952501,22.116,34,170.6099497,48.14730772,28.51190461,0,NA,FALSE,FALSE,4,296.80725,24.20880242,7428.797843,37.05093042,6.131868132
15513,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,Pga,4,o,482.8868876,23.421,42,148.7571479,46.06177915,25.82383011,0,NA,TRUE,FALSE,4,296.80725,24.7957795,7982.371192,34.48900636,6.179782439
15514,2572,Mudjimba,2012,T1,20,MUD_28 Aug 2012_T1 (29).JPG,Pga,5,NA,80.94031372,23.216,65,52.17999223,21.11222014,6.03213028,0,NA,FALSE,FALSE,4,296.80725,10.15167022,547.7862481,11.28501938,4.393712015
